ID,Vendor ID,Pick_up Loc,Drop Loc,Distance,Pick_up Time,Drop Time,Extra Charges,Total Amount,Trip Duration (min),Hour of Day,Day of Week
647667,2,170.0,48.0,0.98,2017-04-06 00:22:55,2017-04-06 00:29:19,0.5,8.76,6,0,Thursday
964575,1,158.0,158.0,2.4,2017-04-06 00:52:16,2017-04-06 01:03:41,0.5,11.8,11,0,Thursday
829895,1,48.0,74.0,4.8,2017-04-06 00:22:04,2017-04-06 00:39:02,0.5,21.35,16,0,Thursday
823697,1,87.0,233.0,4.3,2017-04-04 00:55:26,2017-04-04 01:03:34,0.5,17.15,8,0,Tuesday
869320,1,231.0,231.0,0.3,2017-04-04 00:32:08,2017-04-04 00:33:27,0.5,5.15,1,0,Tuesday
585523,2,144.0,79.0,1.08,2017-04-07 00:38:18,2017-04-07 00:46:33,0.5,7.8,8,0,Friday
349008,2,230.0,88.0,5.52,2017-04-05 00:17:10,2017-04-05 00:37:27,0.5,20.3,20,0,Wednesday
944198,1,41.0,7.0,7.1,2017-04-06 00:11:29,2017-04-06 00:34:28,0.5,34.56,22,0,Thursday
626741,1,148.0,87.0,1.8,2017-04-06 00:40:39,2017-04-06 00:51:01,0.5,12.36,10,0,Thursday
874492,2,48.0,40.0,7.36,2017-04-05 01:54:32,2017-04-05 02:22:10,0.5,32.25,27,1,Wednesday
63543,2,148.0,90.0,2.16,2017-04-05 01:10:59,2017-04-05 01:20:34,0.5,13.5,9,1,Wednesday
691715,2,229.0,141.0,0.88,2017-04-05 01:03:42,2017-04-05 01:06:48,0.5,6.96,3,1,Wednesday
347476,2,164.0,230.0,0.8,2017-04-06 01:00:37,2017-04-06 01:04:32,0.5,6.3,3,1,Thursday
134258,2,79.0,170.0,1.9,2017-04-05 01:02:44,2017-04-05 01:10:43,0.5,11.76,7,1,Wednesday
343159,2,151.0,239.0,1.21,2017-04-07 01:18:34,2017-04-07 01:26:22,0.5,9.8,7,1,Friday
209316,2,163.0,230.0,0.98,2017-04-05 01:35:51,2017-04-05 01:38:13,0.5,6.96,2,1,Wednesday
630433,1,79.0,228.0,7.5,2017-04-05 01:03:57,2017-04-05 01:21:21,0.5,31.0,17,1,Wednesday
416054,1,256.0,34.0,1.5,2017-04-06 01:19:10,2017-04-06 01:25:29,0.5,9.95,6,1,Thursday
868504,1,48.0,94.0,9.9,2017-04-05 01:08:45,2017-04-05 01:33:08,0.5,30.3,24,1,Wednesday
97284,2,164.0,144.0,2.1,2017-04-06 01:46:48,2017-04-06 01:56:38,0.5,10.3,9,1,Thursday
1030453,2,234.0,234.0,0.88,2017-04-06 01:21:11,2017-04-06 01:24:46,0.5,8.3,3,1,Thursday
1002539,2,164.0,129.0,6.72,2017-04-05 01:02:22,2017-04-05 01:31:52,0.5,25.3,29,1,Wednesday
26932,1,82.0,56.0,2.2,2017-04-06 01:10:20,2017-04-06 01:22:25,0.5,11.3,12,1,Thursday
705391,2,148.0,49.0,4.62,2017-04-05 01:21:19,2017-04-05 01:40:37,0.5,18.3,19,1,Wednesday
395361,1,148.0,158.0,2.1,2017-04-07 01:11:51,2017-04-07 01:21:56,0.5,12.95,10,1,Friday
450190,2,264.0,231.0,0.03,2017-04-07 01:56:22,2017-04-07 01:56:47,0.5,13.8,0,1,Friday
930990,1,151.0,186.0,4.0,2017-04-05 01:28:58,2017-04-05 01:46:35,0.5,16.8,17,1,Wednesday
1044296,2,79.0,234.0,1.55,2017-04-05 01:04:29,2017-04-05 01:11:03,0.5,9.96,6,1,Wednesday
718489,2,79.0,45.0,2.12,2017-04-05 01:27:56,2017-04-05 01:37:42,0.5,12.88,9,1,Wednesday
575436,2,79.0,48.0,3.99,2017-04-07 01:21:30,2017-04-07 01:35:12,0.5,16.8,13,1,Friday
549116,2,249.0,231.0,1.39,2017-04-06 01:43:39,2017-04-06 01:47:59,0.5,7.3,4,1,Thursday
418840,1,226.0,50.0,4.6,2017-04-05 01:40:36,2017-04-05 01:56:54,0.5,18.3,16,1,Wednesday
169904,1,234.0,162.0,1.8,2017-04-06 01:24:54,2017-04-06 01:30:58,0.5,8.8,6,1,Thursday
908039,2,79.0,163.0,4.25,2017-04-04 01:21:52,2017-04-04 01:38:32,0.5,20.16,16,1,Tuesday
883582,1,234.0,255.0,7.6,2017-04-05 01:20:10,2017-04-05 01:53:14,0.5,31.8,33,1,Wednesday
938561,2,144.0,61.0,5.15,2017-04-04 01:23:18,2017-04-04 01:44:50,0.5,20.3,21,1,Tuesday
126598,1,158.0,43.0,3.4,2017-04-05 01:19:35,2017-04-05 01:36:43,0.5,15.8,17,1,Wednesday
544034,1,114.0,211.0,0.2,2017-04-06 01:32:32,2017-04-06 01:33:48,0.5,5.3,1,1,Thursday
829795,2,230.0,48.0,1.08,2017-04-07 01:05:36,2017-04-07 01:11:42,0.5,9.49,6,1,Friday
223041,1,158.0,7.0,7.8,2017-04-04 01:40:16,2017-04-04 02:12:22,0.5,28.3,32,1,Tuesday
728054,2,234.0,50.0,2.86,2017-04-04 01:46:20,2017-04-04 01:55:05,0.5,11.8,8,1,Tuesday
598591,2,68.0,50.0,1.33,2017-04-05 01:17:56,2017-04-05 01:21:47,0.5,7.3,3,1,Wednesday
117063,2,141.0,226.0,2.04,2017-04-07 01:42:46,2017-04-07 01:49:46,0.5,10.3,7,1,Friday
47193,2,161.0,223.0,5.01,2017-04-07 01:19:48,2017-04-07 01:49:04,0.5,27.36,29,1,Friday
704755,2,163.0,163.0,0.91,2017-04-07 01:49:39,2017-04-07 01:55:21,0.5,7.8,5,1,Friday
211022,2,158.0,33.0,4.4,2017-04-05 01:26:12,2017-04-05 01:42:02,0.5,18.3,15,1,Wednesday
523191,1,68.0,48.0,2.1,2017-04-06 01:44:30,2017-04-06 01:49:43,0.5,9.3,5,1,Thursday
302024,1,79.0,233.0,1.5,2017-04-06 01:24:26,2017-04-06 01:28:13,0.5,9.1,3,1,Thursday
560296,2,114.0,140.0,5.04,2017-04-07 01:26:02,2017-04-07 01:41:13,0.5,21.62,15,1,Friday
275028,2,79.0,113.0,0.58,2017-04-07 01:09:50,2017-04-07 01:16:08,0.5,8.16,6,1,Friday
732892,2,230.0,186.0,0.89,2017-04-05 01:21:12,2017-04-05 01:25:26,0.5,6.8,4,1,Wednesday
77473,2,87.0,83.0,11.76,2017-04-07 01:13:05,2017-04-07 01:39:57,0.5,35.8,26,1,Friday
527960,1,164.0,246.0,1.3,2017-04-07 01:52:03,2017-04-07 02:00:44,0.5,9.3,8,1,Friday
488607,1,264.0,264.0,4.1,2017-04-07 01:42:54,2017-04-07 02:07:41,0.5,19.3,24,1,Friday
565971,1,48.0,151.0,2.4,2017-04-07 01:12:25,2017-04-07 01:22:15,0.5,11.3,9,1,Friday
37039,1,90.0,133.0,10.5,2017-04-07 01:31:04,2017-04-07 01:51:04,0.5,30.8,20,1,Friday
721131,2,48.0,82.0,8.22,2017-04-06 01:42:29,2017-04-06 02:05:06,0.5,32.56,22,1,Thursday
814907,1,264.0,264.0,0.1,2017-04-05 01:32:49,2017-04-05 01:34:17,0.5,5.15,1,1,Wednesday
396086,2,234.0,79.0,0.46,2017-04-04 01:46:12,2017-04-04 01:48:46,0.5,6.0,2,1,Tuesday
22051,1,229.0,179.0,3.7,2017-04-06 01:53:47,2017-04-06 02:16:54,0.5,18.3,23,1,Thursday
178011,2,90.0,100.0,1.27,2017-04-04 01:24:24,2017-04-04 01:29:56,0.5,8.8,5,1,Tuesday
284091,2,263.0,249.0,4.79,2017-04-07 01:41:57,2017-04-07 01:55:26,0.5,20.16,13,1,Friday
83623,1,261.0,14.0,8.6,2017-04-07 01:12:17,2017-04-07 01:28:14,0.5,32.85,15,1,Friday
521248,2,148.0,263.0,4.65,2017-04-07 01:16:48,2017-04-07 01:30:26,0.5,20.38,13,1,Friday
821583,1,230.0,186.0,0.9,2017-04-05 01:35:48,2017-04-05 01:40:35,0.5,6.8,4,1,Wednesday
339964,2,162.0,137.0,1.56,2017-04-05 01:14:42,2017-04-05 01:20:49,0.5,9.96,6,1,Wednesday
722730,2,246.0,158.0,1.68,2017-04-06 01:39:46,2017-04-06 01:50:25,0.5,9.8,10,1,Thursday
41991,1,61.0,61.0,0.8,2017-04-05 01:20:07,2017-04-05 01:22:52,0.5,6.3,2,1,Wednesday
684644,2,79.0,230.0,2.85,2017-04-06 01:07:45,2017-04-06 01:17:39,0.5,11.8,9,1,Thursday
492908,1,79.0,107.0,1.1,2017-04-05 01:04:10,2017-04-05 01:12:44,0.5,9.55,8,1,Wednesday
840620,2,116.0,24.0,1.9,2017-04-04 01:28:44,2017-04-04 01:36:02,0.5,9.8,7,1,Tuesday
641753,2,48.0,74.0,3.93,2017-04-07 01:54:23,2017-04-07 02:06:16,0.5,14.8,11,1,Friday
965103,1,107.0,211.0,1.5,2017-04-05 01:06:30,2017-04-05 01:14:34,0.5,10.12,8,1,Wednesday
526606,1,249.0,48.0,2.5,2017-04-05 01:42:25,2017-04-05 01:53:35,0.5,11.92,11,1,Wednesday
83834,2,125.0,249.0,0.82,2017-04-06 01:40:05,2017-04-06 01:42:42,0.5,6.96,2,1,Thursday
576173,2,236.0,142.0,2.08,2017-04-05 01:41:06,2017-04-05 01:48:51,0.5,9.8,7,1,Wednesday
575103,2,230.0,107.0,2.49,2017-04-07 01:48:51,2017-04-07 01:58:48,0.5,12.96,9,1,Friday
606145,1,48.0,238.0,2.7,2017-04-07 01:49:32,2017-04-07 01:57:10,0.5,13.0,7,1,Friday
956215,1,236.0,237.0,0.9,2017-04-04 01:46:06,2017-04-04 01:48:14,0.5,5.8,2,1,Tuesday
799951,1,233.0,141.0,1.4,2017-04-07 01:57:32,2017-04-07 02:02:22,0.5,9.75,4,1,Friday
710430,2,158.0,125.0,0.78,2017-04-04 01:51:00,2017-04-04 01:53:58,0.5,6.8,2,1,Tuesday
296178,2,148.0,42.0,9.65,2017-04-06 01:42:42,2017-04-06 02:01:44,0.5,29.8,19,1,Thursday
329507,2,114.0,158.0,0.82,2017-04-07 01:47:21,2017-04-07 01:53:13,0.5,8.84,5,1,Friday
402720,1,148.0,79.0,1.0,2017-04-07 01:43:49,2017-04-07 01:50:12,0.5,8.8,6,1,Friday
715641,2,74.0,74.0,0.0,2017-04-07 01:02:29,2017-04-07 01:02:38,0.5,59.8,0,1,Friday
665013,2,230.0,48.0,0.5,2017-04-04 01:52:00,2017-04-04 01:56:07,0.5,5.8,4,1,Tuesday
855195,1,97.0,37.0,3.4,2017-04-05 01:12:57,2017-04-05 01:30:27,0.5,20.5,17,1,Wednesday
317752,2,114.0,170.0,1.63,2017-04-07 01:43:13,2017-04-07 01:52:36,0.5,11.76,9,1,Friday
126531,1,144.0,246.0,3.3,2017-04-07 01:27:14,2017-04-07 01:44:04,0.5,14.8,16,1,Friday
588055,2,132.0,162.0,17.59,2017-04-06 01:21:10,2017-04-06 01:46:37,0.0,66.0,25,1,Thursday
816949,1,25.0,65.0,0.8,2017-04-07 01:32:05,2017-04-07 01:37:58,0.5,8.03,5,1,Friday
801747,2,244.0,136.0,4.48,2017-04-07 01:20:48,2017-04-07 01:33:39,0.5,16.8,12,1,Friday
105855,2,141.0,68.0,2.95,2017-04-07 01:47:16,2017-04-07 02:00:49,0.5,15.96,13,1,Friday
299876,2,113.0,148.0,1.72,2017-04-07 01:13:19,2017-04-07 01:24:50,0.5,10.8,11,1,Friday
629386,1,161.0,181.0,6.9,2017-04-07 01:48:06,2017-04-07 02:20:24,0.5,35.35,32,1,Friday
92326,1,264.0,264.0,2.7,2017-04-07 01:07:42,2017-04-07 01:26:05,0.5,17.15,18,1,Friday
998388,1,48.0,244.0,6.8,2017-04-04 01:43:16,2017-04-04 02:02:22,0.5,23.3,19,1,Tuesday
142157,1,132.0,48.0,18.1,2017-04-04 01:56:35,2017-04-04 02:23:51,0.0,58.56,27,1,Tuesday
121458,2,138.0,112.0,7.26,2017-04-07 01:28:42,2017-04-07 01:44:15,0.5,27.96,15,1,Friday
581699,2,132.0,21.0,18.14,2017-04-05 01:42:55,2017-04-06 00:22:25,0.5,54.23,1359,1,Wednesday
520991,2,211.0,113.0,0.97,2017-04-04 01:29:44,2017-04-04 01:34:35,0.5,7.14,4,1,Tuesday
157345,1,162.0,230.0,1.1,2017-04-05 01:19:58,2017-04-05 01:25:02,0.5,8.75,5,1,Wednesday
526844,1,132.0,211.0,19.5,2017-04-07 01:58:49,2017-04-07 02:26:51,0.0,63.36,28,1,Friday
626160,2,229.0,134.0,10.68,2017-04-07 01:42:06,2017-04-07 02:10:28,0.5,45.56,28,1,Friday
665045,2,186.0,68.0,0.92,2017-04-04 01:01:09,2017-04-04 01:05:50,0.5,6.8,4,1,Tuesday
354207,1,163.0,140.0,1.0,2017-04-07 01:17:45,2017-04-07 01:27:10,0.5,11.15,9,1,Friday
564811,2,48.0,79.0,3.08,2017-04-07 01:36:08,2017-04-07 01:49:13,0.5,15.96,13,1,Friday
616035,1,148.0,148.0,1.0,2017-04-07 01:50:06,2017-04-07 01:56:54,0.5,8.8,6,1,Friday
451923,1,162.0,244.0,7.0,2017-04-06 01:29:19,2017-04-06 01:45:11,0.5,27.35,15,1,Thursday
772900,2,132.0,49.0,19.9,2017-04-04 01:23:56,2017-04-04 01:51:16,0.5,59.3,27,1,Tuesday
510773,1,107.0,181.0,5.8,2017-04-07 01:34:30,2017-04-07 01:59:26,0.5,29.6,24,1,Friday
73692,2,261.0,79.0,4.24,2017-04-07 01:43:15,2017-04-07 01:56:46,0.5,16.3,13,1,Friday
280636,1,158.0,170.0,3.2,2017-04-07 01:01:42,2017-04-07 01:17:10,0.5,16.87,15,1,Friday
220947,1,148.0,125.0,1.3,2017-04-06 01:15:20,2017-04-06 01:24:03,0.5,10.55,8,1,Thursday
613856,2,142.0,238.0,1.87,2017-04-05 01:46:21,2017-04-05 01:52:46,0.5,9.3,6,1,Wednesday
770662,2,7.0,41.0,6.34,2017-04-05 01:21:20,2017-04-05 01:39:09,0.5,20.8,17,1,Wednesday
67110,2,132.0,48.0,18.64,2017-04-06 01:09:31,2017-04-06 01:40:18,0.0,60.0,30,1,Thursday
576725,1,229.0,170.0,1.3,2017-04-06 01:53:30,2017-04-06 01:59:58,0.5,8.3,6,1,Thursday
565169,1,132.0,86.0,8.3,2017-04-06 01:25:22,2017-04-06 01:40:59,0.5,32.25,15,1,Thursday
749578,2,163.0,140.0,1.5,2017-04-07 01:25:49,2017-04-07 01:32:32,0.5,9.96,6,1,Friday
237822,2,114.0,80.0,3.47,2017-04-07 01:00:26,2017-04-07 01:14:31,0.5,15.3,14,1,Friday
589994,1,234.0,211.0,1.7,2017-04-04 01:56:54,2017-04-04 02:04:22,0.5,10.8,7,1,Tuesday
857390,2,170.0,228.0,11.54,2017-04-07 01:38:45,2017-04-07 01:59:00,0.5,39.96,20,1,Friday
784458,1,87.0,79.0,1.8,2017-04-07 01:08:14,2017-04-07 01:17:05,0.5,9.8,8,1,Friday
776928,1,229.0,230.0,1.3,2017-04-07 01:38:09,2017-04-07 01:43:54,0.5,7.8,5,1,Friday
225271,1,114.0,244.0,10.0,2017-04-06 01:04:49,2017-04-06 01:36:21,0.5,33.8,31,1,Thursday
732686,1,163.0,170.0,1.4,2017-04-07 01:57:03,2017-04-07 02:01:47,0.5,7.3,4,1,Friday
669796,2,148.0,37.0,4.47,2017-04-06 01:34:44,2017-04-06 01:47:58,0.5,20.38,13,1,Thursday
541677,2,209.0,88.0,0.72,2017-04-04 01:48:39,2017-04-04 01:50:58,0.5,5.8,2,1,Tuesday
558926,2,162.0,116.0,6.6,2017-04-04 01:32:27,2017-04-04 01:52:19,0.5,23.3,19,1,Tuesday
12872,1,65.0,34.0,0.3,2017-04-06 01:36:12,2017-04-06 01:38:27,0.5,4.8,2,1,Thursday
1015668,1,79.0,224.0,1.3,2017-04-06 01:13:37,2017-04-06 01:20:10,0.5,9.95,6,1,Thursday
1027669,1,163.0,79.0,3.6,2017-04-06 01:09:18,2017-04-06 01:23:04,0.5,17.15,13,1,Thursday
168415,2,186.0,161.0,1.47,2017-04-07 01:25:48,2017-04-07 01:32:21,0.5,9.96,6,1,Friday
632906,1,170.0,233.0,0.6,2017-04-07 01:23:53,2017-04-07 01:27:25,0.5,6.35,3,1,Friday
496496,1,132.0,151.0,20.2,2017-04-07 01:27:43,2017-04-07 01:58:08,0.0,58.56,30,1,Friday
492369,2,100.0,41.0,6.61,2017-04-04 01:43:29,2017-04-04 02:00:23,0.5,22.3,16,1,Tuesday
880633,2,138.0,145.0,7.15,2017-04-06 01:42:27,2017-04-06 01:55:45,0.5,26.76,13,1,Thursday
497768,1,45.0,198.0,7.6,2017-04-04 01:51:34,2017-04-04 02:19:05,0.5,32.15,27,1,Tuesday
1033317,1,132.0,258.0,6.7,2017-04-07 01:34:00,2017-04-07 01:44:48,0.5,20.8,10,1,Friday
442623,1,79.0,234.0,0.8,2017-04-06 01:34:32,2017-04-06 01:40:21,0.5,7.3,5,1,Thursday
536075,2,161.0,202.0,4.54,2017-04-07 01:31:46,2017-04-07 02:01:23,0.5,26.16,29,1,Friday
571923,1,48.0,90.0,1.5,2017-04-07 01:32:58,2017-04-07 01:39:12,0.5,8.3,6,1,Friday
430358,2,90.0,148.0,1.91,2017-04-04 01:13:40,2017-04-04 01:23:59,0.5,11.3,10,1,Tuesday
1022184,1,144.0,148.0,0.5,2017-04-07 01:53:38,2017-04-07 01:59:17,0.5,7.8,5,1,Friday
765993,2,189.0,79.0,4.81,2017-04-06 01:02:55,2017-04-06 01:22:29,0.5,19.8,19,1,Thursday
78448,1,90.0,143.0,3.1,2017-04-06 01:01:25,2017-04-06 01:12:43,0.5,14.75,11,1,Thursday
274715,2,37.0,36.0,0.65,2017-04-05 02:22:59,2017-04-05 02:26:53,0.5,5.8,3,2,Wednesday
574625,2,13.0,21.0,9.71,2017-04-04 02:34:57,2017-04-04 02:59:20,0.5,43.59,24,2,Tuesday
127843,2,230.0,140.0,1.87,2017-04-07 02:49:04,2017-04-07 02:57:56,0.5,10.3,8,2,Friday
188707,2,237.0,263.0,0.78,2017-04-06 02:37:26,2017-04-06 02:39:17,0.5,5.8,1,2,Thursday
664136,1,114.0,170.0,2.2,2017-04-07 02:57:53,2017-04-07 03:05:42,0.5,11.75,7,2,Friday
729375,2,249.0,116.0,8.33,2017-04-07 02:34:15,2017-04-07 02:54:34,0.5,32.76,20,2,Friday
107218,1,148.0,158.0,2.3,2017-04-07 02:15:21,2017-04-07 02:28:54,0.5,12.3,13,2,Friday
227977,1,230.0,162.0,0.7,2017-04-05 02:05:49,2017-04-05 02:08:38,0.5,6.5,2,2,Wednesday
965230,1,230.0,68.0,1.5,2017-04-05 02:09:05,2017-04-05 02:14:39,0.5,9.96,5,2,Wednesday
927526,1,132.0,132.0,2.9,2017-04-07 02:45:48,2017-04-07 03:08:46,0.0,52.8,22,2,Friday
463590,1,75.0,75.0,0.3,2017-04-07 02:41:21,2017-04-07 02:42:24,0.5,5.0,1,2,Friday
902280,2,263.0,148.0,5.24,2017-04-05 02:17:13,2017-04-05 02:36:36,0.5,19.8,19,2,Wednesday
558745,2,132.0,170.0,17.43,2017-04-07 02:57:30,2017-04-07 03:22:52,0.0,58.56,25,2,Friday
536273,1,230.0,113.0,2.7,2017-04-07 02:58:35,2017-04-07 03:10:28,0.5,15.35,11,2,Friday
775897,1,229.0,116.0,5.7,2017-04-04 02:53:18,2017-04-04 03:12:50,0.5,20.8,19,2,Tuesday
36092,2,116.0,152.0,0.39,2017-04-05 02:38:30,2017-04-05 02:40:39,0.5,5.76,2,2,Wednesday
1040795,1,249.0,125.0,0.9,2017-04-05 02:15:21,2017-04-05 02:19:55,0.5,8.8,4,2,Wednesday
804895,2,132.0,181.0,20.28,2017-04-07 02:49:48,2017-04-07 03:25:32,0.5,68.76,35,2,Friday
156912,1,65.0,109.0,19.2,2017-04-04 02:06:29,2017-04-04 02:48:37,0.5,76.32,42,2,Tuesday
632573,1,36.0,256.0,1.7,2017-04-05 02:41:21,2017-04-05 02:47:33,0.5,8.8,6,2,Wednesday
1021721,1,161.0,249.0,2.7,2017-04-07 02:56:07,2017-04-07 03:05:55,0.5,14.15,9,2,Friday
184637,1,162.0,238.0,3.1,2017-04-05 02:06:13,2017-04-05 02:17:12,0.5,15.35,10,2,Wednesday
666435,1,132.0,262.0,19.7,2017-04-07 02:25:54,2017-04-07 02:51:15,0.0,70.26,25,2,Friday
1009701,2,260.0,83.0,1.88,2017-04-07 02:04:58,2017-04-07 02:10:51,0.5,9.3,5,2,Friday
696688,1,74.0,75.0,1.2,2017-04-04 02:46:27,2017-04-04 02:52:17,0.5,7.8,5,2,Tuesday
342524,2,75.0,28.0,12.3,2017-04-05 02:53:35,2017-04-05 03:12:11,0.5,40.56,18,2,Wednesday
582004,1,4.0,74.0,6.4,2017-04-07 02:58:27,2017-04-07 03:14:51,0.5,26.6,16,2,Friday
606623,2,231.0,48.0,3.89,2017-04-07 02:29:42,2017-04-07 02:40:49,0.5,14.3,11,2,Friday
130629,2,132.0,50.0,18.37,2017-04-07 02:42:41,2017-04-07 03:12:53,0.0,66.56,30,2,Friday
664441,1,125.0,148.0,1.4,2017-04-07 02:04:05,2017-04-07 02:14:07,0.5,10.8,10,2,Friday
556714,1,249.0,256.0,4.1,2017-04-04 02:56:08,2017-04-04 03:13:32,0.5,21.35,17,2,Tuesday
453032,2,87.0,50.0,4.53,2017-04-05 02:02:42,2017-04-05 02:20:40,0.5,17.3,17,2,Wednesday
153218,2,68.0,246.0,1.51,2017-04-07 02:52:41,2017-04-07 02:56:54,0.5,8.68,4,2,Friday
708899,1,230.0,162.0,1.5,2017-04-07 02:50:09,2017-04-07 02:57:06,0.5,11.0,6,2,Friday
441,1,79.0,48.0,3.2,2017-04-05 02:08:31,2017-04-05 02:22:25,0.5,17.15,13,2,Wednesday
544496,1,132.0,219.0,4.0,2017-04-06 02:33:42,2017-04-06 02:41:16,0.5,17.15,7,2,Thursday
792232,1,162.0,236.0,2.2,2017-04-06 02:03:49,2017-04-06 02:11:23,0.5,11.8,7,2,Thursday
640460,1,234.0,234.0,0.6,2017-04-06 02:04:30,2017-04-06 02:07:53,0.5,6.8,3,2,Thursday
126271,1,230.0,148.0,3.9,2017-04-04 02:36:14,2017-04-04 02:54:17,0.5,16.8,18,2,Tuesday
232551,2,114.0,231.0,1.32,2017-04-06 02:27:49,2017-04-06 02:36:02,0.5,8.8,8,2,Thursday
216104,2,229.0,230.0,0.86,2017-04-07 02:55:08,2017-04-07 02:58:15,0.5,7.25,3,2,Friday
386358,2,186.0,170.0,0.86,2017-04-07 02:59:33,2017-04-07 03:06:02,0.5,8.76,6,2,Friday
1038444,1,211.0,230.0,2.6,2017-04-07 02:46:50,2017-04-07 02:55:19,0.5,13.55,8,2,Friday
343231,2,132.0,160.0,12.01,2017-04-07 02:46:27,2017-04-07 03:06:08,0.5,34.8,19,2,Friday
506585,1,68.0,50.0,1.5,2017-04-04 02:50:46,2017-04-04 02:59:35,0.5,9.3,8,2,Tuesday
683092,2,231.0,62.0,5.17,2017-04-07 02:47:28,2017-04-07 03:06:45,0.5,24.0,19,2,Friday
438867,2,231.0,41.0,8.28,2017-04-05 02:33:02,2017-04-05 03:05:34,0.5,30.8,32,2,Wednesday
642164,1,132.0,161.0,17.9,2017-04-07 02:20:13,2017-04-07 02:48:36,0.0,73.16,28,2,Friday
943274,2,181.0,97.0,0.42,2017-04-06 02:25:43,2017-04-06 02:27:43,0.5,4.8,2,2,Thursday
230925,2,148.0,48.0,3.8,2017-04-06 02:29:16,2017-04-06 02:42:23,0.5,17.76,13,2,Thursday
199742,2,158.0,186.0,1.72,2017-04-06 02:47:50,2017-04-06 02:57:37,0.5,9.8,9,2,Thursday
742268,2,107.0,231.0,2.52,2017-04-05 02:39:09,2017-04-05 02:49:56,0.5,11.8,10,2,Wednesday
408727,1,246.0,238.0,4.5,2017-04-07 02:28:13,2017-04-07 02:41:37,0.5,20.15,13,2,Friday
16996,2,170.0,160.0,8.42,2017-04-07 02:58:03,2017-04-07 03:19:39,0.5,31.56,21,2,Friday
450294,1,48.0,142.0,1.1,2017-04-06 02:36:33,2017-04-06 02:42:43,0.5,9.35,6,2,Thursday
560929,2,164.0,223.0,6.48,2017-04-07 02:30:11,2017-04-07 02:48:56,0.5,26.16,18,2,Friday
324454,2,107.0,48.0,2.78,2017-04-06 02:54:31,2017-04-06 03:04:09,0.5,11.8,9,2,Thursday
175769,1,141.0,75.0,1.4,2017-04-05 02:09:01,2017-04-05 02:14:02,0.5,9.35,5,2,Wednesday
704778,1,148.0,87.0,1.1,2017-04-07 02:11:02,2017-04-07 02:15:25,0.5,8.0,4,2,Friday
845789,2,144.0,224.0,2.42,2017-04-07 02:28:16,2017-04-07 02:39:58,0.5,12.8,11,2,Friday
154600,2,254.0,254.0,0.0,2017-04-07 02:43:33,2017-04-07 02:43:38,0.0,35.8,0,2,Friday
637717,1,79.0,79.0,0.7,2017-04-07 02:31:46,2017-04-07 02:36:11,0.5,7.55,4,2,Friday
272093,1,17.0,39.0,5.7,2017-04-04 02:29:23,2017-04-04 02:49:53,0.5,23.92,20,2,Tuesday
565227,1,125.0,237.0,4.7,2017-04-07 02:45:16,2017-04-07 03:00:55,0.5,17.3,15,2,Friday
738577,1,132.0,219.0,2.4,2017-04-07 02:09:52,2017-04-07 02:21:40,0.5,12.3,11,2,Friday
85846,1,264.0,90.0,0.5,2017-04-06 02:47:05,2017-04-06 02:50:24,0.5,6.95,3,2,Thursday
315142,2,230.0,260.0,5.33,2017-04-07 02:11:19,2017-04-07 02:30:38,0.5,25.74,19,2,Friday
777405,2,249.0,79.0,1.49,2017-04-06 02:20:03,2017-04-06 02:28:06,0.5,9.3,8,2,Thursday
644223,2,74.0,243.0,4.55,2017-04-07 02:12:31,2017-04-07 02:23:38,0.5,19.56,11,2,Friday
62929,1,249.0,164.0,1.4,2017-04-07 02:01:51,2017-04-07 02:11:05,0.5,9.3,9,2,Friday
930513,1,79.0,113.0,0.6,2017-04-06 02:34:48,2017-04-06 02:39:38,0.5,8.15,4,2,Thursday
737367,2,164.0,68.0,1.2,2017-04-04 02:24:05,2017-04-04 02:30:36,0.5,10.14,6,2,Tuesday
169922,1,148.0,133.0,7.9,2017-04-06 02:48:55,2017-04-06 03:03:53,0.5,29.15,14,2,Thursday
65491,1,234.0,249.0,0.7,2017-04-04 02:12:19,2017-04-04 02:16:50,0.5,6.3,4,2,Tuesday
122834,1,48.0,100.0,0.5,2017-04-07 02:51:17,2017-04-07 02:55:01,0.5,5.8,3,2,Friday
32972,1,48.0,227.0,12.7,2017-04-04 02:28:28,2017-04-04 02:57:11,0.5,38.8,28,2,Tuesday
897889,2,100.0,186.0,0.87,2017-04-04 02:45:05,2017-04-04 02:51:18,0.5,6.3,6,2,Tuesday
942119,2,48.0,164.0,1.49,2017-04-06 02:20:46,2017-04-06 02:29:30,0.5,9.3,8,2,Thursday
512405,2,230.0,48.0,0.41,2017-04-07 02:24:33,2017-04-07 02:26:35,0.5,5.76,2,2,Friday
339278,2,79.0,79.0,0.48,2017-04-04 02:33:43,2017-04-04 02:36:38,0.5,6.62,2,2,Tuesday
996500,1,229.0,48.0,1.4,2017-04-06 02:11:21,2017-04-06 02:20:02,0.5,9.3,8,2,Thursday
289327,2,234.0,249.0,1.38,2017-04-06 02:23:28,2017-04-06 02:29:10,0.5,9.75,5,2,Thursday
696554,1,48.0,142.0,0.9,2017-04-07 02:45:36,2017-04-07 02:48:09,0.5,5.8,2,2,Friday
953223,2,132.0,155.0,13.17,2017-04-07 02:19:57,2017-04-07 02:39:49,0.5,37.8,19,2,Friday
51599,2,163.0,239.0,2.41,2017-04-07 02:13:40,2017-04-07 02:23:11,0.5,12.96,9,2,Friday
