Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated
DE,Dr. Barbara Mathieu-Üffing,NET.DE_SH,"54.616668999999995, 9.363674",PM10,EEA Germany,µg/m³,32.763,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"50.85518999999999, 12.959368",NO,EEA Germany,µg/m³,1.0,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.352582, 13.132197000000001",NO,EEA Germany,µg/m³,1.0,2024-03-10T12:30:00+05:30
DE,Torsten Bayer,NET.DE_ST,"51.885763999999995, 12.238686",NO,EEA Germany,µg/m³,1.4765785,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.877923, 12.0749",O3,EEA Germany,µg/m³,3.8808589,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"51.205225999999996, 10.448432",NO2,EEA Germany,µg/m³,16.53882217,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.8088, 9.229745",O3,EEA Germany,µg/m³,13.463,2024-03-10T12:30:00+05:30
DE,Hannes Brauer,NET.DE_BB,"52.334680000000006, 14.525960000000001",O3,EEA Germany,µg/m³,25.0,2024-03-10T12:30:00+05:30
DE,Hannes Brauer,NET.DE_BB,"52.14626399999999, 14.638165999999998",NO2,EEA Germany,µg/m³,16.0,2024-03-10T12:30:00+05:30
DE,Dr. Steffen Freitag,NET.DE_NW,"51.525955, 6.97688",SO2,EEA Germany,µg/m³,9.447,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.302352, 11.362965",O3,EEA Germany,µg/m³,41.5,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.781749999999995, 12.175512",NO2,EEA Germany,µg/m³,5.09,2024-03-10T12:30:00+05:30
DE,Lena Schümann,NET.DE_BE,"52.489450999999995, 13.430843999999999",PM10,EEA Germany,µg/m³,31.71,2024-03-10T12:30:00+05:30
DE,Lena Schümann,NET.DE_BE,"52.489450999999995, 13.430843999999999",NO2,EEA Germany,µg/m³,8.3,2024-03-10T12:30:00+05:30
AE,Abu Dhabi,US Diplomatic Post: Abu Dhabi,"24.424399, 54.433746",PM2.5,StateAir_AbuDhabi,µg/m³,-999.0,2024-03-25T13:30:00+05:30
AE,Liwa,Liwa,"23.09569, 53.60639",PM10,adairquality-ae,µg/m³,210.0,2024-03-25T13:30:00+05:30
AE,Abu Dhabi,Khalifa School,"24.4299, 54.408399",O3,adairquality-ae,µg/m³,40.57,2024-03-25T13:30:00+05:30
AE,Habshan,Habshan South,"23.750399, 53.745199",PM10,adairquality-ae,µg/m³,203.0,2024-03-25T13:30:00+05:30
AE,Al Ain,Al Qua'a,"23.53109, 55.48589",PM10,adairquality-ae,µg/m³,367.0,2024-03-25T13:30:00+05:30
AE,Al Ain,Al Tawia,"24.25909, 55.70479",O3,adairquality-ae,µg/m³,38.58,2024-03-25T13:30:00+05:30
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.044721999464606, 15.152778000000001",PM10,EEA Austria,µg/m³,25.58786392,2024-02-22T13:30:00+05:30
AT,Amt der Tiroler Landesregierung,NET.07,"47.42855299946519, 11.871803",PM10,EEA Austria,µg/m³,25.07749938,2024-02-22T13:30:00+05:30
AT,Amt der Oberösterreichischen Landesregierung,NET.04,"48.16489999946657, 14.036599999999996",NO2,EEA Austria,µg/m³,43.82050323,2024-02-22T13:30:00+05:30
AT,Amt der Oberösterreichischen Landesregierung,NET.04,"48.257473999466775, 13.03923",PM2.5,EEA Austria,µg/m³,9.12450027,2024-02-22T13:30:00+05:30
AT,Amt der Steiermärkischen Landesregierung,NET.06,"47.135699999464734, 15.323199999999998",PM10,EEA Austria,µg/m³,20.76965713,2024-02-22T13:30:00+05:30
AT,Amt der Niederösterreichischen Landesregierung,NET.03,"47.814166999465854, 16.255",O3,EEA Austria,µg/m³,40.906,2024-02-22T12:30:00+05:30
AT,Amt der Oberösterreichischen Landesregierung,NET.04,"48.30611899946686, 14.297503",O3,EEA Austria,µg/m³,3.529,2024-02-22T13:30:00+05:30
AT,Amt der Niederösterreichischen Landesregierung,NET.03,"47.670277999465604, 15.859980000000004",NO,EEA Austria,µg/m³,1.18479251,2024-02-22T13:30:00+05:30
AT,Amt der Kärntner Landesregierung,NET.02,"46.83497499946434, 14.843459999999999",SO2,EEA Austria,µg/m³,4.43500041,2024-02-22T13:30:00+05:30
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.1412499994665, 16.301278",NO,EEA Austria,µg/m³,7.60658884,2024-02-22T13:30:00+05:30
AT,Gemeinde Wien - MA22 Umweltschutz,NET.09,"48.1412499994665, 16.301278",PM2.5,EEA Austria,µg/m³,10.78149986,2024-02-22T13:30:00+05:30
AT,Oberösterreich,AT0ZOE2,"47.8386110994659, 14.441388889",NO,EEA Austria,µg/m³,0.36790925,2023-12-23T02:30:00+05:30
AT,Steiermark,AT0KLH1,"46.7527527861509, 15.9566845602866",PM10,EEA Austria,µg/m³,33.04000091,2024-01-29T23:30:00+05:30
AT,Oberösterreich,AT4S416,"48.2744444434668, 14.3147222",NO2,EEA Austria,µg/m³,51.02999877,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT31413,"48.0838888883553, 16.3302777777778",PM10,EEA Austria,µg/m³,22.5,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT0PIL1,"48.7211111094678, 15.94222222",NO2,EEA Austria,µg/m³,9.7622404,2024-01-29T23:30:00+05:30
AT,Niederösterreich,AT31902,"48.331111110578, 15.903611111111099",NO2,EEA Austria,µg/m³,25.14661407,2024-01-29T23:30:00+05:30
AU,Tasmania Region,Longford,"-41.595, 147.122",PM10,Australia - Tasmania,µg/m³,15.0,2024-02-22T17:34:08+05:30
AU,Tasmania Region,Hadspen,"-41.503, 147.067",PM10,Australia - Tasmania,µg/m³,15.0,2024-02-22T17:34:06+05:30
AU,Tasmania Region,Queenstown,"-42.081, 145.553",PM10,Australia - Tasmania,µg/m³,4.0,2024-02-22T17:32:06+05:30
AU,Tasmania Region,Fingal,"-41.638, 147.967",PM2.5,Australia - Tasmania,µg/m³,2.0,2024-02-22T17:32:06+05:30
AU,Tasmania Region,Lilydale,"-41.25, 147.217",PM2.5,Australia - Tasmania,µg/m³,3.0,2024-02-22T17:32:06+05:30
AU,Gladstone,South Gladstone,"-23.8626, 151.2705",SO2,Australia - Queensland,ppm,0.001,2018-05-10T11:30:00+05:30
AU,South East Queensland,Rocklea,"-27.5358, 152.9934",PM2.5,Australia - Queensland,µg/m³,6.5,2024-02-22T13:30:00+05:30
AU,Canberra,Monash,"-35.418302, 149.094018",PM10,Australia - ACT,µg/m³,3.25,2024-02-11T12:30:00+05:30
AU,Melbourne,SPARTAN - Melbourne,"-37.7968, 144.963",PM2.5,spartan-network,µg/m³,1.5,2023-06-19T22:30:00+05:30
AU,Melbourne,Box Hill,"-37.8287277, 145.1324",PM2.5,Australia - Victoria,µg/m³,5.63,2023-04-05T02:30:00+05:30
AU,North-west Slopes,Gunnedah,"-30.981667, 150.260556",PM10,Australia - New South Wales,µg/m³,9.9,2022-11-23T04:30:00+05:30
AU,Central Tablelands,Bathurst,"-33.4033333, 149.5733333",PM10,Australia - New South Wales,µg/m³,8.6,2022-11-23T04:30:00+05:30
AU,Sydney South-west,Bargo,"-34.3075, 150.58",NO2,Australia - New South Wales,ppm,0.0,2022-11-23T04:30:00+05:30
AU,Singleton,Singleton,"-32.5297222, 151.1497222",PM10,Australia - New South Wales,µg/m³,23.0,2022-11-23T04:30:00+05:30
BE,Flanders,NET-Flanders,"51.25396488107591, 4.201460395126576",PM2.5,EEA Belgium,µg/m³,19.27,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"50.46519215683655, 3.9397143255238367",PM2.5,EEA Belgium,µg/m³,11.8395,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"50.79346904472165, 3.1096418744986614",PM2.5,EEA Belgium,µg/m³,16.92,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.30452079074999, 4.234832753144062",PM2.5,EEA Belgium,µg/m³,22.56,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.02037444472533, 4.4832553341975006",PM10,EEA Belgium,µg/m³,23.9,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"49.87712849174174, 5.202387466800067",PM10,EEA Belgium,µg/m³,12.771,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.17405383917595, 3.7860846523965344",PM10,EEA Belgium,µg/m³,78.9,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"50.30320782859905, 6.001736288537831",PM2.5,EEA Belgium,µg/m³,8.9385,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"50.94138711500141, 4.436720763534071",PM2.5,EEA Belgium,µg/m³,19.27,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"50.71170609414212, 5.103158609453962",PM10,EEA Belgium,µg/m³,20.9,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.233652206568436, 5.163978846331761",NO2,EEA Belgium,µg/m³,11.0,2024-03-09T13:30:00+05:30
BE,Wallonia,NET-Wallonia,"50.616718402202885, 3.457624427181728",PM2.5,EEA Belgium,µg/m³,13.7735,2024-03-09T13:30:00+05:30
BE,Brussels,NET-Brussels,"50.849710518565736, 4.334103679825122",PM2.5,EEA Belgium,µg/m³,15.75,2024-03-09T13:30:00+05:30
BE,Flanders,NET-Flanders,"51.26311771727961, 4.278889821667833",NO2,EEA Belgium,µg/m³,34.5,2024-03-09T13:30:00+05:30
BE,Dr. Steffen Freitag,NET.DE_NW,"50.754729000000005, 6.093826",NO,EEA Germany,µg/m³,2.265,2024-03-09T12:30:00+05:30
BE,Brussels-Capital Region,BETB008,"50.8407885668979, 4.37614906974903",CO,EEA Belgium,µg/m³,515.0,2024-01-30T01:30:00+05:30
DE,Anne Merike Fiedler,NET.DE_HH,"53.56414, 9.967882000000001",PM10,EEA Germany,µg/m³,30.875,2024-03-10T12:30:00+05:30
DE,Lena Schümann,NET.DE_BE,"52.485296, 13.529504",SO2,EEA Germany,µg/m³,1.53,2019-04-01T11:30:00+05:30
DE,Dr. Steffen Freitag,NET.DE_NW,"51.249213999999995, 6.732353000000001",PM2.5,EEA Germany,µg/m³,15.759,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"49.80469499999999, 9.95642",PM2.5,EEA Germany,µg/m³,20.03,2024-03-10T12:30:00+05:30
DE,Ingrid Zell,NET.DE_SL,"49.254343999999996, 6.867744",NO,EEA Germany,µg/m³,-0.05,2024-03-10T12:30:00+05:30
DE,Ingrid Zell,NET.DE_SL,"49.254343999999996, 6.867744",O3,EEA Germany,µg/m³,44.86,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"50.05034299999999, 8.244949",PM10,EEA Germany,µg/m³,13.15250015,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.979455, 11.037924000000002",O3,EEA Germany,µg/m³,14.90489197,2024-03-10T12:30:00+05:30
DE,Stephan Pannek,NET.DE_HB,"53.117700000000006, 8.69506",O3,EEA Germany,µg/m³,35.61,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.81777499999999, 12.064707999999998",NO2,EEA Germany,µg/m³,5.3,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.81777499999999, 12.064707999999998",O3,EEA Germany,µg/m³,52.56,2024-03-10T12:30:00+05:30
DE,Ingrid Zell,NET.DE_SL,"49.237227, 7.036322000000001",O3,EEA Germany,µg/m³,50.65,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"52.2703, 8.04147",PM2.5,EEA Germany,µg/m³,24.281799,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"51.31207599999999, 9.49112",CO,EEA Germany,µg/m³,286.38163,2024-03-10T12:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.021657, 12.538174000000001",NO2,EEA Germany,µg/m³,37.77,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"51.75816, 10.612479999999998",NO,EEA Germany,µg/m³,0.187589,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.03610500000001, 13.730205",PM2.5,EEA Germany,µg/m³,25.53,2024-03-08T15:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"50.35478299999999, 12.468739",NO,EEA Germany,µg/m³,1.0,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"50.720405, 12.486621",PM2.5,EEA Germany,µg/m³,2.0,2024-01-04T20:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"51.31790500000001, 12.297411",NO,EEA Germany,µg/m³,1.0,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.048656, 8.463597",PM2.5,EEA Germany,µg/m³,4.0,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.08988599999999, 9.800325",NO2,EEA Germany,µg/m³,16.981,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"47.81901899999998, 7.567969000000001",PM2.5,EEA Germany,µg/m³,17.0,2024-03-10T12:30:00+05:30
DE,Tina zur Heiden,NET.DE_BW,"48.899232999999995, 9.172792",O3,EEA Germany,µg/m³,39.304,2024-03-10T12:30:00+05:30
DE,Martina Strakova,NET.DE_SN,"50.608136, 12.211112",PM2.5,EEA Germany,µg/m³,2.0,2024-01-04T20:30:00+05:30
DE,Susanne Schmid,NET.DE_BY,"48.32601300000001, 10.903051",CO,EEA Germany,µg/m³,230.0,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"50.655860999999994, 12.205199",NO2,EEA Germany,µg/m³,12.69479275,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"54.09262, 12.099553000000002",NO2,EEA Germany,µg/m³,8.65,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"51.49719499999999, 10.791404",NO2,EEA Germany,µg/m³,14.39663124,2024-03-10T12:30:00+05:30
DE,Horst Hempel,NET.DE_TH,"51.49719499999999, 10.791404",O3,EEA Germany,µg/m³,17.98403931,2024-03-10T12:30:00+05:30
DE,Stephan Pannek,NET.DE_HB,"53.07866299999999, 8.825173",NO,EEA Germany,µg/m³,3.21,2024-03-10T12:30:00+05:30
DE,Ingrid Zell,NET.DE_SL,"49.416884, 6.552037000000001",PM10,EEA Germany,µg/m³,7.32,2024-03-10T12:30:00+05:30
DE,Diana Rose,NET.DE_HE,"50.532965, 8.684397",NO,EEA Germany,µg/m³,0.3742142,2024-03-10T12:30:00+05:30
DE,Andreas Hainsch,NET.DE_NI,"52.95702, 11.16705",PM10,EEA Germany,µg/m³,25.931601,2024-03-10T12:30:00+05:30
DE,Thomas Draheim,NET.DE_MV,"53.396348, 12.463929000000002",NO2,EEA Germany,µg/m³,5.97,2024-03-10T12:30:00+05:30
DE,Dr. Barbara Mathieu-Üffing,NET.DE_SH,"54.78142999999998, 9.43809",PM10,EEA Germany,µg/m³,32.329,2024-03-10T12:30:00+05:30
DE,Margit von Döhren,NET.DE_RP,"49.754231, 6.646718",NO2,EEA Germany,µg/m³,9.50502396,2024-03-10T11:30:00+05:30
DE,ATMO GRAND EST,NET-FR075A,"48.919357, 8.158458",NO,EEA France,µg/m³,-0.1,2024-03-10T10:30:00+05:30
DE,Margit von Döhren,NET.DE_RP,"49.62869999999999, 8.3649",CO,EEA Germany,µg/m³,320.27698,2024-03-04T14:30:00+05:30
DE,Margit von Döhren,NET.DE_RP,"49.62869999999999, 8.3649",NO,EEA Germany,µg/m³,8.48602104,2024-03-04T14:30:00+05:30
DE,Mecklenburg-Vorpommern,DEMV028,"53.900767, 11.4769",O3,EEA Germany,µg/m³,23.9,2024-01-30T00:30:00+05:30
DE,Mecklenburg-Vorpommern,DEMV028,"53.900767, 11.4769",PM2.5,EEA Germany,µg/m³,8.18,2024-01-30T00:30:00+05:30
DE,Nordrhein-Westfalen,DENW079,"51.028879, 7.005063",PM10,EEA Germany,µg/m³,12.897,2024-01-30T00:30:00+05:30
DE,Nordrhein-Westfalen,DENW079,"51.028879, 7.005063",NO,EEA Germany,µg/m³,0.425,2024-01-30T00:30:00+05:30
DE,Thüringen,DETH093,"50.982544, 11.3204",PM2.5,EEA Germany,µg/m³,22.13498688,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP001,"49.515052, 8.402374",PM10,EEA Germany,µg/m³,34.55099869,2024-01-30T00:30:00+05:30
DE,Rheinland-Pfalz,DERP046,"50.431398, 7.460812",PM2.5,EEA Germany,µg/m³,22.6230011,2024-01-30T00:30:00+05:30
ES,Agullana,Agullana,"42.392002, 2.8420997",O3,catalonia-mediambient,µg/m³,81.0,2024-03-23T08:30:00+05:30
ES,Terrassa,Terrassa,"41.556114, 2.0073977",CO,catalonia-mediambient,µg/m³,200.0,2024-03-23T08:30:00+05:30
ES,Terrassa,Terrassa,"41.556114, 2.0073977",NO,catalonia-mediambient,µg/m³,1.0,2024-03-23T08:30:00+05:30
ES,Tarragona,Tarragona,"41.11591, 1.1919986",PM1,catalonia-mediambient,µg/m³,7.0,2024-03-23T08:30:00+05:30
ES,Girona,Girona,"41.97638, 2.8165000000000004",NO,catalonia-mediambient,µg/m³,3.0,2024-03-23T08:30:00+05:30
ES,Barcelona,Barcelona,"41.41843, 2.1238973",PM10,catalonia-mediambient,µg/m³,24.0,2024-03-23T08:30:00+05:30
ES,Rubí,Rubí,"41.492115000000005, 2.0424972",NO2,catalonia-mediambient,µg/m³,17.0,2024-03-23T08:30:00+05:30
ES,Manresa,Manresa,"41.73029300000001, 1.8253003",NOX,catalonia-mediambient,µg/m³,8.0,2024-03-23T08:30:00+05:30
ES,Manlleu,Manlleu,"42.003307, 2.2872992",NO,catalonia-mediambient,µg/m³,2.0,2024-03-23T07:30:00+05:30
ES,"Hospitalet de Llobregat, l'","Hospitalet de Llobregat, l'","41.370476, 2.1149993",NO2,catalonia-mediambient,µg/m³,27.0,2024-03-23T08:30:00+05:30
ES,"Hospitalet de Llobregat, l'","Hospitalet de Llobregat, l'","41.370476, 2.1149993",PM10,catalonia-mediambient,µg/m³,32.0,2024-03-23T08:30:00+05:30
ES,"Prat de Llobregat, el","Prat de Llobregat, el","41.321774, 2.0821",NOX,catalonia-mediambient,µg/m³,3.0,2023-10-27T06:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"39.84917, -5.939720000000001",NO,EEA Spain,µg/m³,6.6,2024-02-21T05:30:00+05:30
ES,CCAA Cataluña,NET_ES209A,"41.426077199999995, 2.147992032",NO,EEA Spain,µg/m³,4.0,2024-02-21T05:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"38.35944444, -0.4719444400000001",CO,EEA Spain,µg/m³,100.0,2024-03-11T17:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"39.47277999999999, -6.3602799999999995",CO,EEA Spain,µg/m³,70.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.42722221999998, -0.78388888",PM10,EEA Spain,µg/m³,5.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.45611111, -0.37583333",CO,EEA Spain,µg/m³,100.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.45611111, -0.37583333",O3,EEA Spain,µg/m³,74.0,2024-03-11T17:30:00+05:30
ES,CCAA Castilla y León,NET_ES208A,"42.6039, -5.5872",PM2.5,EEA Spain,µg/m³,1.0,2024-03-11T17:30:00+05:30
ES,CCAA Aragón,NET_ES202A,"40.33639, -1.10667",NO2,EEA Spain,µg/m³,5.0,2024-03-11T17:30:00+05:30
ES,CCAA Aragón,NET_ES202A,"42.13611, -0.40389",NO,EEA Spain,µg/m³,1.0,2024-01-06T02:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.26016, -6.92546",SO2,EEA Spain,µg/m³,0.0,2024-03-11T10:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.26016, -6.92546",NO2,EEA Spain,µg/m³,0.0,2024-03-11T17:30:00+05:30
ES,CCAA Andaluc��a,NET_ES201A,"36.74312, -3.5173",NO2,EEA Spain,µg/m³,4.0,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.50602, -6.26857",PM10,EEA Spain,µg/m³,18.18,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.73975, -5.74372",SO2,EEA Spain,µg/m³,6.0,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.73975, -5.74372",NO,EEA Spain,µg/m³,5.0,2024-02-21T05:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.13379, -6.80745",SO2,EEA Spain,µg/m³,3.0,2024-03-11T17:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"38.88763, -7.011449999999999",CO,EEA Spain,µg/m³,180.0,2024-03-11T17:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"38.88763, -7.011449999999999",SO2,EEA Spain,µg/m³,4.0,2024-03-11T17:30:00+05:30
ES,CCAA Extremadura,NET_ES211A,"38.90749999999999, -6.33806",O3,EEA Spain,µg/m³,70.0,2024-03-11T17:30:00+05:30
ES,CCAA Asturias,NET_ES203A,"43.5388, -5.6989",PM10,EEA Spain,µg/m³,70.0,2024-03-11T16:30:00+05:30
ES,CCAA Asturias,NET_ES203A,"43.5705, -5.9583",O3,EEA Spain,µg/m³,45.0,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.96229999999999, -4.84483",PM2.5,EEA Spain,µg/m³,11.5,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"37.39831, -5.95165",PM10,EEA Spain,µg/m³,6.9,2024-03-11T17:30:00+05:30
ES,CCAA Andalucía,NET_ES201A,"36.84745, -2.03819",O3,EEA Spain,µg/m³,99.0,2024-03-11T17:30:00+05:30
ES,CCAA Murcia,NET_ES214A,"37.97555555000001, -1.23083333",NO2,EEA Spain,µg/m³,18.3,2024-03-11T16:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.94527776999999, -0.05638888000000001",PM10,EEA Spain,µg/m³,5.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.94527776999999, -0.05638888000000001",O3,EEA Spain,µg/m³,82.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.94527776999999, -0.05638888000000001",SO2,EEA Spain,µg/m³,3.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"38.57138887999999, -0.14666666",NO2,EEA Spain,µg/m³,4.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"39.70805555, -0.83194444",PM2.5,EEA Spain,µg/m³,1.0,2024-03-11T17:30:00+05:30
ES,Ayto Madrid,NET_ES131A,"40.42, -3.74916666",PM10,EEA Spain,µg/m³,5.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"40.05416666, -0.46833333",NO2,EEA Spain,µg/m³,3.0,2024-03-11T17:30:00+05:30
ES,CCAA Cast. la Mancha,NET_ES207A,"38.993900000000004, -3.9378000000000006",SO2,EEA Spain,µg/m³,3.0,2024-03-11T17:30:00+05:30
ES,CCAA Cast. la Mancha,NET_ES207A,"40.0619, -2.1297",PM2.5,EEA Spain,µg/m³,10.0,2024-03-11T17:30:00+05:30
ES,CCAA Com. Valenciana,NET_ES210A,"40.554722219999995, 0.37277777000000006",O3,EEA Spain,µg/m³,78.0,2024-03-11T17:30:00+05:30
BG,National air network,NET-BG001A,"42.14288899999999, 24.765239",NO,EEA Bulgaria,µg/m³,19.73,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"43.85136699999999, 25.964086000000005",PM10,EEA Bulgaria,µg/m³,35.88,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"43.85136699999999, 25.964086000000005",PM2.5,EEA Bulgaria,µg/m³,17.53,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"42.73229199999999, 23.310972",NO2,EEA Bulgaria,µg/m³,35.66,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"42.141186, 24.787952000000004",NO,EEA Bulgaria,µg/m³,97.41,2024-03-11T12:30:00+05:30
BG,National air network,NET-BG001A,"43.40903999999999, 24.624252",PM10,EEA Bulgaria,µg/m³,37.85,2024-03-11T12:30:00+05:30
BR,Rio de Janeiro,Irajá,"-22.8316, -43.3269",NO,rio-city-hall,µg/m³,4.66,2024-03-25T11:30:00+05:30
BR,Grajaú-Parelheiros,Grajaú-Parelheiros,"-23.77626598, -46.69696108",CO,Sao Paulo CETESB,ppm,0.3,2023-04-05T20:30:00+05:30
BR,Cerqueira César,Cerqueira César,"-23.55354256, -46.67270477",SO2,Sao Paulo CETESB,µg/m³,2.0,2023-04-05T20:30:00+05:30
BR,São Paulo,Parque D.Pedro II,"-23.54484566, -46.62767559",NO2,Sao Paulo CETESB,µg/m³,31.0,2023-04-05T20:30:00+05:30
BR,Paulínia,Paulínia,"-22.772321380000005, -47.15484287",SO2,Sao Paulo CETESB,µg/m³,24.0,2023-04-05T20:30:00+05:30
BR,São Paulo,Pinheiros,"-23.56145989, -46.70201651",PM2.5,Sao Paulo CETESB,µg/m³,20.0,2022-12-07T18:30:00+05:30
CA,BRITISH COLUMBIA,Castlegar Zinio Park,"49.317698, -117.66152699999999",NO2,AirNow,ppm,0.0048,2024-03-25T13:30:00+05:30
CA,NOVA SCOTIA,JOHNSTON BUILDING -,"44.647175, -63.573689",NO,AirNow,ppm,0.0013,2024-03-25T13:30:00+05:30
CA,QUEBEC,Gatineau - Hull,"45.4369, -75.7261",PM2.5,AirNow,µg/m³,5.1,2024-03-25T13:30:00+05:30
CA,ALBERTA,Edmonton East,"53.5472, -113.3681",NO2,AirNow,ppm,0.001,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Golden Helipad,"51.2975, -116.966",PM10,AirNow,µg/m³,32.0,2024-03-25T13:30:00+05:30
CA,NOVA SCOTIA,KENTVILLE,"45.067284, -64.477425",O3,AirNow,ppm,0.039,2024-03-25T13:30:00+05:30
CA,QUEBEC,Frelighsburg,"45.0517, -72.8617",O3,AirNow,ppm,0.039,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Whistler Meadow Park,"50.144285, -122.960402",NO2,AirNow,ppm,0.0046,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Surrey East,"49.13278, -122.69417000000001",NO2,AirNow,ppm,0.0049,2024-03-25T13:30:00+05:30
CA,BRITISH COLUMBIA,Richmond South,"49.14139, -123.10833000000001",SO2,AirNow,ppm,0.0002,2024-03-25T13:30:00+05:30
CA,ALBERTA,Athabasca Valley,"56.7328, -111.39",O3,AirNow,ppm,0.034,2024-03-25T12:30:00+05:30
CA,ALBERTA,Calgary Central2,"51.047611, -114.075165",O3,AirNow,ppm,0.037,2024-03-25T12:30:00+05:30
LT,National Air Monitoring Network,NET-LT001A,"56.30972289950484, 22.331390380000002",SO2,EEA Lithuania,µg/m³,2.39480993,2024-03-11T16:30:00+05:30
LT,National Air Monitoring Network,NET-LT001A,"54.89512799949522, 23.986222",O3,EEA Lithuania,µg/m³,80.22714152,2024-03-11T16:30:00+05:30
